Date,Open,High,Low,Close,Adj Close,Volume
2022-04-28,117.55000305175781,118.73999786376953,116.83000183105469,118.01000213623047,115.83010864257812,4960000
2022-04-29,117.05999755859375,117.7699966430664,113.12999725341797,113.5,111.40340423583984,6815900
2022-05-02,113.5,114.0199966430664,110.27999877929688,112.83000183105469,110.74578857421875,4905000
2022-05-03,113.05000305175781,114.33999633789062,111.81999969482422,112.43000030517578,110.3531723022461,4491500
2022-05-04,112.5,116.33000183105469,111.12999725341797,115.69999694824219,113.5627670288086,5347400
2022-05-05,114.86000061035156,115.0,111.68000030517578,113.01000213623047,110.92247009277344,5703300
2022-05-06,112.55000305175781,113.66999816894531,110.97000122070312,112.2699966430664,110.19612884521484,4966800
2022-05-09,110.69000244140625,111.19999694824219,106.94000244140625,107.38999938964844,105.4062728881836,6478200
2022-05-10,108.91000366210938,109.62999725341797,106.20999908447266,106.75,104.7780990600586,6248300
2022-05-11,106.66000366210938,108.0199966430664,105.66000366210938,105.83999633789062,103.88490295410156,6636100
2022-05-12,105.5,108.0199966430664,104.62999725341797,107.97000122070312,105.9755630493164,8516100
2022-05-13,108.36000061035156,110.51000213623047,108.36000061035156,109.87999725341797,107.85028076171875,6159300
2022-05-16,109.4000015258789,110.5199966430664,107.80999755859375,109.70999908447266,107.68341827392578,7459000
2022-05-17,111.58999633789062,115.43000030517578,111.58999633789062,114.54000091552734,112.42420196533203,9172000
2022-05-18,113.41999816894531,114.69999694824219,112.2300033569336,112.73999786376953,110.65744018554688,6933900
2022-05-19,112.02999877929688,113.01000213623047,110.5199966430664,112.44000244140625,110.36299896240234,6304800
2022-05-20,113.4000015258789,113.72000122070312,110.81999969482422,113.23999786376953,111.1482162475586,4509600
2022-05-23,113.8499984741211,115.36000061035156,112.94000244140625,115.02999877929688,112.90514373779297,4357000
2022-05-24,115.16000366210938,115.16000366210938,111.83000183105469,113.7699966430664,111.66842651367188,5272600
2022-05-25,113.19999694824219,114.94000244140625,112.3499984741211,113.19000244140625,111.09913635253906,3921700
2022-05-26,113.77999877929688,115.51000213623047,113.20999908447266,114.87000274658203,112.74810791015625,4027800
2022-05-27,116.08000183105469,116.91999816894531,115.4800033569336,116.69000244140625,114.53448486328125,3884800
2022-05-31,115.55999755859375,118.08999633789062,114.4000015258789,117.45999908447266,115.2902603149414,10563500
2022-06-01,117.8499984741211,118.0,114.52999877929688,115.08000183105469,112.95423126220703,4890200
2022-06-02,115.29000091552734,117.61000061035156,113.2300033569336,117.51000213623047,115.3393325805664,3856600
2022-06-03,116.77999877929688,117.55000305175781,116.33000183105469,116.56999969482422,114.41670227050781,3778200
