Date,Open,High,Low,Close,Adj Close,Volume
2022-04-29,149.55999755859375,149.86000061035156,139.92999267578125,146.8800048828125,141.39581298828125,25155900
2022-05-02,146.64999389648438,148.89999389648438,143.44000244140625,147.8699951171875,142.3488311767578,9690800
2022-05-03,148.0500030517578,150.74000549316406,147.9499969482422,149.60000610351562,144.01425170898438,6163400
2022-05-04,148.17999267578125,152.3699951171875,147.58999633789062,151.58999633789062,145.92994689941406,5791500
2022-05-05,152.77000427246094,153.32000732421875,150.0399932861328,152.17999267578125,146.49790954589844,6869300
2022-05-06,149.67999267578125,153.52000427246094,149.00999450683594,152.8300018310547,147.12364196777344,6145600
2022-05-09,151.6199951171875,153.5399932861328,148.92999267578125,150.9600067138672,145.32347106933594,6969000
2022-05-10,151.27000427246094,154.52999877929688,150.50999450683594,152.08999633789062,146.41127014160156,6525200
2022-05-11,151.02000427246094,154.75999450683594,150.94000244140625,151.9600067138672,146.28614807128906,5630000
2022-05-12,153.3800048828125,154.35000610351562,150.14999389648438,154.2899932861328,148.5291290283203,6914800
2022-05-13,153.4199981689453,154.38999938964844,151.89999389648438,153.5,147.7686309814453,6398500
2022-05-16,153.92999267578125,156.88999938964844,153.27000427246094,155.47000122070312,149.66506958007812,6565600
2022-05-17,155.3800048828125,155.7899932861328,152.85000610351562,154.77999877929688,149.00083923339844,6032200
2022-05-18,154.7899932861328,155.6999969482422,151.75,152.42999267578125,146.7385711669922,6498100
2022-05-19,151.1999969482422,152.39999389648438,149.27999877929688,151.72000122070312,146.0550994873047,5994800
2022-05-20,152.3300018310547,153.52000427246094,147.80999755859375,151.00999450683594,145.37161254882812,6746400
2022-05-23,151.64999389648438,152.0,147.19000244140625,148.02999877929688,142.50286865234375,6886400
2022-05-24,147.02999877929688,151.35000610351562,146.61000061035156,149.11000061035156,143.5425567626953,6367200
2022-05-25,150.36000061035156,152.99000549316406,149.7899932861328,151.9600067138672,146.28614807128906,5042600
2022-05-26,151.6300048828125,153.07000732421875,150.38999938964844,150.57000732421875,144.9480438232422,6659300
2022-05-27,149.52000427246094,150.0500030517578,147.75,150.0,144.39930725097656,8405000
2022-05-31,148.63999938964844,148.8800048828125,146.6699981689453,147.3699951171875,141.86749267578125,11227800
2022-06-01,147.7899932861328,147.88999938964844,144.32000732421875,146.02000427246094,140.56790161132812,5597900
2022-06-02,146.64999389648438,147.07000732421875,142.89999389648438,146.75,141.27064514160156,5998900
2022-06-03,146.75,148.2100067138672,146.75,147.1699981689453,141.6749725341797,4891800
2022-06-06,147.0,147.82000732421875,145.66000366210938,146.52999877929688,141.0588836669922,3912400
2022-06-07,146.9199981689453,149.35000610351562,145.8699951171875,149.13999938964844,143.57142639160156,4991200
2022-06-08,148.89999389648438,149.85000610351562,148.25,149.25,143.6773223876953,4835200
2022-06-09,149.72000122070312,150.52000427246094,145.3000030517578,145.42999267578125,139.99993896484375,5642900
2022-06-10,144.33999633789062,144.6300048828125,142.14999389648438,143.1999969482422,137.85321044921875,5464700
2022-06-13,140.86000061035156,142.07000732421875,138.77999877929688,139.4199981689453,134.21434020996094,5997000
2022-06-14,139.44000244140625,140.66000366210938,136.32000732421875,137.6199951171875,132.48153686523438,5861800
2022-06-15,136.57000732421875,139.08999633789062,136.22999572753906,138.08999633789062,132.9340057373047,5981800
2022-06-16,136.5399932861328,139.2899932861328,135.75999450683594,139.14999389648438,133.9544219970703,6963400
2022-06-17,137.60000610351562,139.52999877929688,137.19000244140625,138.27999877929688,133.11691284179688,10429900
