Date,Open,High,Low,Close,Adj Close,Volume
2022-04-28,119.5199966430664,121.55999755859375,117.93000030517578,121.05999755859375,120.2615966796875,3152200
2022-04-29,120.70999908447266,123.88999938964844,119.05000305175781,119.2699966430664,118.48340606689453,2269200
2022-05-02,118.37999725341797,120.33999633789062,116.48999786376953,119.56999969482422,118.78143310546875,1756200
2022-05-03,119.72000122070312,123.9800033569336,119.08999633789062,122.4000015258789,121.59276580810547,3217800
2022-05-04,121.69000244140625,126.69000244140625,121.44000244140625,126.30000305175781,125.46704864501953,2460400
2022-05-05,124.62000274658203,125.20999908447266,120.80000305175781,122.1500015258789,121.34442138671875,2123600
2022-05-06,120.87999725341797,121.87999725341797,118.0,121.08000183105469,120.2814712524414,1629000
2022-05-09,119.12999725341797,119.12999725341797,112.63999938964844,113.11000061035156,112.3640365600586,1861700
2022-05-10,115.44000244140625,117.94000244140625,113.13999938964844,116.63999938964844,115.87075805664062,2141800
2022-05-11,115.69999694824219,118.0,113.83999633789062,113.98999786376953,113.23823547363281,1607000
2022-05-12,113.61000061035156,116.25,112.77999877929688,116.12999725341797,115.3641128540039,1338000
2022-05-13,117.37999725341797,120.72000122070312,117.2699966430664,119.37999725341797,118.5926742553711,1328400
2022-05-16,119.62999725341797,121.02999877929688,118.83000183105469,120.30000305175781,119.50662231445312,2011600
2022-05-17,122.69999694824219,123.69999694824219,121.44999694824219,123.08000183105469,122.26828002929688,2216200
2022-05-18,121.19000244140625,121.91000366210938,120.30999755859375,120.79000091552734,119.9933853149414,1336000
2022-05-19,120.30999755859375,123.58000183105469,119.52999877929688,122.4000015258789,121.59276580810547,2310100
2022-05-20,124.02999877929688,125.58000183105469,122.44000244140625,125.12999725341797,124.30475616455078,2594600
2022-05-23,126.44999694824219,126.47000122070312,123.76000213623047,125.9800033569336,125.14915466308594,2037000
2022-05-24,125.31999969482422,126.0,123.80000305175781,124.41000366210938,123.58951568603516,2187700
2022-05-25,127.20999908447266,127.45999908447266,119.18000030517578,120.37999725341797,119.58609008789062,3524500
2022-05-26,120.75,124.22000122070312,120.72000122070312,123.8499984741211,123.03321075439453,1768000
2022-05-27,124.91999816894531,130.77000427246094,124.48999786376953,130.5500030517578,129.6890106201172,2698800
2022-05-31,128.91000366210938,130.07000732421875,126.72000122070312,127.55999755859375,126.71873474121094,3403100
2022-06-01,127.86000061035156,128.97999572753906,122.43000030517578,123.08999633789062,122.27821350097656,1757600
2022-06-02,122.95999908447266,129.19000244140625,122.30000305175781,129.10000610351562,128.24856567382812,1444400
2022-06-03,127.62000274658203,128.72000122070312,126.41999816894531,128.49000549316406,127.64261627197266,1722800
2022-06-06,129.3800048828125,130.0,126.97000122070312,127.62999725341797,126.78826904296875,1310600
2022-06-07,126.56999969482422,131.1999969482422,126.56999969482422,128.89999389648438,128.04989624023438,1236300
2022-06-08,127.87999725341797,128.63999938964844,126.4000015258789,126.83999633789062,126.00347900390625,1049500
2022-06-09,126.08999633789062,126.91999816894531,124.12999725341797,124.13999938964844,123.3212890625,814400
2022-06-10,121.62999725341797,121.93000030517578,119.9000015258789,120.56999969482422,119.77484130859375,1379600
2022-06-13,116.4800033569336,117.69999694824219,115.37999725341797,116.27999877929688,115.51312255859375,1405800
2022-06-14,115.98999786376953,116.69999694824219,113.25,116.01000213623047,115.24491119384766,1314000
2022-06-15,117.23999786376953,117.7699966430664,113.7699966430664,116.47000122070312,115.7018814086914,1886300
2022-06-16,113.80000305175781,115.08000183105469,113.36000061035156,114.95999908447266,114.20183563232422,1601600
